position_grid,position_final,dr_position_champ,dr_points,milliseconds,fastestLapTime,ct_points,ct_position,ct_wins,dr_wins,pt_stop,pt_dur_milliseconds,run_win,status
14,21,21,0.0,\N,1:55.753,0.0,10,0,0,10,302413.5,0,Accident
18,20,20,0.0,\N,1:55.985,2.0,9,0,0,6,394578.0,0,Accident
12,\N,19,0.0,\N,1:32.912,16.0,6,0,0,6,26670.0,0,Accident
9,\N,18,0.0,\N,1:18.873,15.0,8,0,0,3,39278.5,0,Accident
8,\N,17,0.0,\N,1:45.266,66.0,6,0,0,1,54445.0,0,Accident
6,\N,14,0.0,\N,1:45.095,102.0,5,0,0,3,27352.0,0,Accident
4,\N,13,0.0,\N,1:43.728,150.0,4,0,0,3,24921.5,0,Accident
3,\N,18,0.0,\N,1:21.847,374.0,2,3,3,3,25113.0,0,Accident
0,\N,18,0.0,\N,1:26.563,112.0,3,1,1,3,25531.5,0,Accident
8,\N,20,0.0,\N,1:37.895,30.0,6,0,0,6,46741.666666666664,0,Accident
18,\N,19,0.0,\N,\N,0.0,9,0,0,1,29443.0,0,Accident
12,\N,16,0.0,\N,1:16.665,0.0,10,0,0,1,24768.0,0,Accident
19,\N,17,0.0,\N,1:16.829,4.0,9,0,0,1,24949.0,0,Accident
13,\N,17,0.0,\N,1:48.536,18.0,8,0,0,6,450180.6666666667,0,Accident
13,\N,16,0.0,\N,2:10.512,52.0,6,0,0,6,28365.0,0,Accident
20,\N,15,0.0,\N,1:52.496,5.0,10,0,0,21,36500.0,0,Accident
20,\N,15,0.0,\N,1:46.880,11.0,8,0,0,3,22241.0,0,Accident
15,\N,18,0.0,\N,1:33.675,16.0,9,0,0,1,28207.0,0,Accident
1,\N,18,0.0,\N,1:17.290,302.0,2,4,4,1,18657.0,0,Accident
10,\N,17,0.0,\N,1:27.697,261.0,2,0,0,6,20926.666666666668,0,Accident
3,\N,15,0.0,\N,1:18.272,409.0,1,9,2,10,21223.0,0,Accident
9,\N,16,0.0,\N,1:29.576,39.0,6,0,0,6,20958.0,0,Accident
18,18,18,0.0,\N,1:47.560,32.0,8,0,0,1,23044.0,0,Accident
13,\N,18,0.0,\N,1:26.026,61.0,6,0,0,1,24344.0,0,Accident
13,\N,16,0.0,\N,1:18.811,0.0,10,0,0,1,29707.0,0,Accident
3,\N,18,0.0,\N,1:44.481,174.0,1,3,2,1,19769.0,0,Accident
18,19,19,0.0,\N,1:40.000,23.0,8,0,0,1,30056.0,0,Accident
16,\N,16,0.0,\N,1:29.293,23.0,8,0,0,1,21241.0,0,Accident
15,\N,19,0.0,\N,1:24.778,15.0,8,0,0,3,32245.5,0,Accident
20,\N,18,0.0,\N,1:18.309,27.0,7,0,0,3,23349.0,0,Accident
10,\N,15,0.0,\N,1:58.716,34.0,9,0,0,1,31293.0,0,Accident
14,17,17,0.0,\N,1:21.685,7.0,7,0,0,3,480508.5,0,Accident
14,\N,20,0.0,\N,1:17.769,120.0,2,0,0,1,24656.0,0,Accident
20,\N,20,0.0,\N,1:45.280,0.0,9,0,0,1,25516.0,0,Clutch
16,\N,22,0.0,\N,1:44.689,5.0,9,0,0,6,19196.0,0,Clutch
6,17,17,0.0,\N,1:39.565,43.0,3,0,0,3,24860.5,0,Clutch
8,\N,18,0.0,\N,1:40.108,43.0,3,0,0,6,24914.0,0,Clutch
23,\N,18,0.0,\N,1:46.521,0.0,12,0,0,6,31064.0,0,+10 Laps
15,\N,22,0.0,\N,1:45.516,0.0,11,0,0,3,28740.0,0,Gearbox
8,\N,22,0.0,\N,1:29.081,75.0,3,0,0,6,21618.0,0,Gearbox
21,\N,24,0.0,\N,1:33.884,0.0,12,0,0,1,23157.0,0,Gearbox
9,\N,22,0.0,\N,1:29.781,80.0,4,0,0,3,21009.5,0,Gearbox
17,\N,18,0.0,\N,1:30.000,35.0,7,0,0,3,25244.5,0,Gearbox
20,\N,22,0.0,\N,1:57.126,0.0,10,0,0,6,31844.333333333332,0,Gearbox
4,\N,22,0.0,\N,1:17.209,497.0,2,6,3,6,20725.333333333332,0,Gearbox
1,\N,21,0.0,\N,1:44.555,176.0,1,2,1,3,20190.0,0,Gearbox
1,\N,24,0.0,\N,1:55.541,261.0,2,5,3,1,29124.0,0,Gearbox
3,\N,21,0.0,\N,1:35.018,219.0,1,3,3,3,24125.5,0,Gearbox
12,\N,17,0.0,\N,1:47.782,0.0,8,0,0,3,27872.5,0,Gearbox
10,\N,21,0.0,\N,1:44.366,0.0,8,0,0,1,23213.0,0,Gearbox
1,\N,18,0.0,\N,1:38.091,326.0,1,8,3,1,28329.0,0,Gearbox
16,18,18,0.0,\N,1:56.347,2.0,9,0,0,3,24640.0,0,Gearbox
13,\N,19,0.0,\N,1:20.459,4.0,9,0,0,1,30345.0,0,Gearbox
9,\N,15,0.0,\N,1:12.881,29.0,6,0,0,1,22016.0,0,Gearbox
9,\N,19,0.0,\N,1:53.666,198.0,3,0,0,6,28567.333333333332,0,Gearbox
15,\N,16,0.0,\N,1:51.167,17.0,9,0,0,6,44415.0,0,Gearbox
12,\N,17,0.0,\N,1:53.325,17.0,9,0,0,1,34237.0,0,Gearbox
13,\N,19,0.0,\N,1:49.101,24.0,7,0,0,3,20468.0,0,Gearbox
16,17,17,0.0,\N,1:37.619,6.0,9,0,0,6,29485.0,0,Gearbox
18,\N,18,0.0,\N,1:39.755,6.0,9,0,0,6,42322.333333333336,0,Gearbox
4,\N,20,0.0,\N,1:42.424,400.0,2,2,1,3,29800.5,0,Gearbox
17,\N,19,0.0,\N,1:48.752,63.0,7,0,0,1,21896.0,0,Gearbox
19,\N,15,0.0,\N,1:35.086,0.0,9,0,0,1,25576.0,0,Gearbox
8,17,17,0.0,\N,1:48.300,103.0,4,0,0,6,26152.333333333332,0,Gearbox
11,18,18,0.0,\N,1:27.663,5.0,10,0,0,1,25310.0,0,Gearbox
19,17,17,0.0,\N,1:25.871,11.0,9,0,0,1,24442.0,0,Gearbox
11,\N,15,0.0,\N,1:22.594,40.0,5,0,0,1,27416.0,0,Gearbox
7,\N,20,0.0,\N,1:17.018,40.0,5,0,0,1,24241.0,0,Gearbox
16,\N,18,0.0,\N,1:23.077,52.0,7,0,0,1,21732.0,0,Gearbox
12,\N,19,0.0,\N,1:19.606,135.0,3,0,0,1,30559.0,0,Gearbox
10,\N,20,0.0,\N,1:51.122,8.0,8,0,0,1,25432.0,0,Gearbox
0,15,15,0.0,\N,1:19.074,5.0,6,0,0,15,321415.2,0,Gearbox
15,\N,17,0.0,\N,1:45.959,0.0,10,0,0,10,524402.25,0,Gearbox
11,17,17,0.0,\N,1:15.628,20.0,8,0,0,3,22083.5,0,Gearbox
14,\N,17,0.0,\N,1:29.442,13.0,9,0,0,1,22283.0,0,Gearbox
14,\N,17,0.0,\N,1:34.487,6.0,8,0,0,1,20650.0,0,Gearbox
12,\N,17,0.0,\N,1:35.103,51.0,6,0,0,1,3055732.0,0,Gearbox
6,\N,18,0.0,\N,1:15.855,148.0,5,0,0,3,27003.5,0,Gearbox
7,\N,24,0.0,\N,1:45.700,4.0,7,0,0,1,22419.0,0,Wheel
15,\N,24,0.0,\N,1:42.107,29.0,8,0,0,1,21849.0,0,Wheel
22,\N,20,0.0,\N,1:43.416,78.0,1,1,0,3,24121.5,0,Wheel
18,21,21,0.0,\N,1:30.597,0.0,11,0,0,3,21857.5,0,Wheel
13,20,20,0.0,\N,1:36.131,37.0,6,0,0,3,24812.0,0,Wheel
5,\N,12,0.0,\N,1:31.426,15.0,2,0,0,3,24935.0,0,Wheel
5,\N,19,0.0,\N,1:41.841,347.0,3,0,0,6,24406.0,0,Wheel
15,\N,16,0.0,\N,1:34.548,66.0,5,0,0,3,23105.5,0,Wheel
12,\N,19,0.0,\N,1:43.378,57.0,6,0,0,1,21956.0,0,Wheel
6,\N,16,0.0,\N,1:28.805,0.0,10,0,0,1,23054.0,0,Wheel
5,\N,17,0.0,\N,1:29.534,0.0,10,0,0,1,21983.0,0,Wheel
2,\N,18,0.0,\N,1:34.337,65.0,1,2,0,1,25018.0,0,Wheel
16,16,16,0.0,\N,1:35.133,40.0,5,0,0,3,25288.5,0,Wheel
6,\N,18,0.0,\N,1:28.462,8.0,4,0,0,1,29981.0,0,Wheel
7,\N,20,0.0,\N,1:25.637,83.0,4,0,0,1,27010.0,0,Wheel
19,\N,14,0.0,\N,1:09.031,2.0,7,0,0,3,22399.0,0,Wheel
13,\N,23,0.0,\N,1:32.519,4.0,8,0,0,10,20998.75,0,Retired
12,\N,19,0.0,\N,1:24.265,4.0,9,0,0,15,25501.6,0,Retired
18,\N,23,0.0,\N,1:19.706,5.0,9,0,0,1,21561.0,0,Retired
24,\N,24,0.0,\N,1:21.773,0.0,12,0,0,1,22452.0,0,Retired
21,\N,21,0.0,\N,1:20.648,0.0,11,0,0,3,22831.0,0,Retired
17,\N,23,0.0,\N,1:44.202,30.0,4,0,0,6,26013.0,0,Retired
15,\N,17,0.0,\N,1:19.752,6.0,9,0,0,1,25335.0,0,Retired
21,\N,18,0.0,\N,1:19.604,0.0,11,0,0,1,27186.0,0,Retired
22,18,18,0.0,\N,1:53.610,54.0,8,1,0,6,30609.666666666668,0,Retired
14,22,22,0.0,\N,1:29.230,136.0,5,1,0,3,23179.0,0,Retired
19,\N,18,0.0,\N,1:49.079,0.0,10,0,0,1,21941.0,0,Retired
13,18,18,0.0,\N,1:42.581,1.0,8,0,0,6,22270.666666666668,0,Retired
16,\N,19,0.0,\N,1:43.465,0.0,9,0,0,6,26667.0,0,Retired
7,19,19,0.0,\N,1:35.614,124.0,4,1,0,6,25129.0,0,Retired
14,\N,21,0.0,\N,1:41.650,7.0,7,0,0,3,29896.0,0,Retired
20,\N,20,0.0,\N,1:41.134,0.0,11,0,0,3,25593.0,0,Retired
13,\N,17,0.0,\N,1:30.485,0.0,10,0,0,1,24050.0,0,Retired
17,\N,18,0.0,\N,1:32.888,0.0,11,0,0,1,34086.0,0,Retired
2,\N,19,0.0,\N,1:53.707,411.0,1,9,5,6,24467.666666666668,0,Retired
15,\N,20,0.0,\N,1:55.649,8.0,8,0,0,6,25554.333333333332,0,Retired
11,\N,18,0.0,\N,1:53.707,111.0,6,0,0,3,28634.0,0,Retired
16,\N,18,0.0,\N,1:47.431,0.0,11,0,0,3,23423.5,0,Retired
12,\N,16,0.0,\N,1:45.070,0.0,8,0,0,6,32986.333333333336,0,Retired
16,\N,18,0.0,\N,1:20.804,0.0,10,0,0,1,26986.0,0,Retired
20,\N,17,0.0,\N,1:52.208,4.0,9,0,0,3,26415.5,0,Retired
16,\N,20,0.0,\N,1:40.088,26.0,8,0,0,3,24439.5,0,Retired
10,\N,18,0.0,\N,1:59.612,70.0,6,0,0,3,27675.5,0,Retired
14,\N,15,0.0,\N,1:47.381,36.0,8,0,0,3,30330.0,0,Retired
7,\N,17,0.0,\N,1:48.231,220.0,3,0,0,1,24646.0,0,Retired
16,\N,19,0.0,\N,2:31.939,220.0,3,0,0,3,33436.0,0,Retired
13,\N,19,0.0,\N,1:39.341,18.0,5,0,0,1,32793.0,0,Retired
11,\N,18,0.0,\N,1:38.408,11.0,6,0,0,3,31689.5,0,Retired
0,\N,17,0.0,\N,1:21.889,0.0,10,0,0,6,33702.666666666664,0,Retired
16,\N,19,0.0,\N,1:29.802,6.0,9,0,0,10,30378.5,0,Retired
8,\N,20,0.0,\N,1:17.424,81.0,4,0,0,1,22925.0,0,Retired
13,\N,20,0.0,\N,1:55.507,28.0,8,0,0,3,31257.0,0,Retired
12,\N,17,0.0,\N,1:27.805,29.0,8,0,0,10,884643.25,0,Retired
11,16,16,0.0,\N,1:17.741,48.0,7,0,0,6,20334.0,0,Retired
11,\N,20,0.0,\N,1:37.262,8.0,6,0,0,1,32082.0,0,Retired
16,20,20,0.0,\N,1:35.691,16.0,9,0,0,1,30837.0,0,Retired
17,\N,20,0.0,\N,1:31.830,1.0,9,0,0,3,29161.5,0,Retired
5,17,17,0.0,\N,1:34.090,2.0,5,0,0,6,29212.666666666668,0,Retired
17,18,18,0.0,\N,1:36.602,0.0,9,0,0,3,25014.5,0,Retired
8,\N,19,0.0,\N,1:33.059,48.0,6,0,0,3,1041683.5,0,Retired
20,\N,18,0.0,\N,1:23.496,11.0,7,0,0,3,23099.0,0,Retired
22,21,21,0.0,\N,1:33.948,0.0,12,0,0,6,25596.333333333332,0,+3 Laps
20,19,19,0.0,\N,1:31.635,0.0,11,0,0,6,21848.666666666668,0,+3 Laps
21,15,15,0.0,\N,1:21.391,0.0,11,0,0,3,27020.5,0,+3 Laps
23,16,16,0.0,\N,1:21.566,0.0,12,0,0,1,28298.0,0,+3 Laps
22,23,23,0.0,\N,1:47.418,0.0,11,0,0,6,23153.333333333332,0,+3 Laps
24,24,24,0.0,\N,1:47.708,0.0,11,0,0,6,26254.666666666668,0,+3 Laps
24,19,19,0.0,\N,1:40.910,0.0,11,0,0,3,26407.0,0,+3 Laps
19,17,17,0.0,\N,1:39.982,0.0,12,0,0,3,21752.0,0,+3 Laps
21,18,18,0.0,\N,1:39.787,0.0,12,0,0,3,22175.0,0,+3 Laps
22,19,19,0.0,\N,1:40.489,0.0,11,0,0,3,23186.0,0,+3 Laps
24,23,23,0.0,\N,1:42.409,0.0,11,0,0,6,25197.0,0,+3 Laps
23,21,21,0.0,\N,1:46.173,0.0,11,0,0,6,24005.0,0,+3 Laps
21,16,16,0.0,\N,1:31.990,0.0,12,0,0,3,22579.5,0,+3 Laps
24,17,17,0.0,\N,1:31.988,0.0,11,0,0,3,23825.5,0,+3 Laps
23,18,18,0.0,\N,1:31.674,0.0,11,0,0,6,32025.666666666668,0,+3 Laps
23,19,19,0.0,\N,1:19.902,0.0,12,0,0,3,22700.5,0,+3 Laps
22,20,20,0.0,\N,1:19.649,0.0,11,0,0,3,23188.5,0,+3 Laps
18,23,23,0.0,\N,1:41.190,0.0,11,0,0,6,27689.0,0,+3 Laps
22,19,19,0.0,\N,1:30.722,0.0,12,0,0,10,21856.0,0,+3 Laps
23,20,20,0.0,\N,1:20.632,0.0,11,0,0,1,23291.0,0,+3 Laps
22,22,22,0.0,\N,1:22.778,0.0,11,0,0,3,20175.5,0,+3 Laps
23,21,21,0.0,\N,1:22.407,0.0,12,0,0,3,20257.0,0,+3 Laps
24,23,23,0.0,\N,1:21.788,0.0,12,0,0,3,19458.5,0,+3 Laps
22,21,21,0.0,\N,1:28.447,0.0,11,0,0,3,20860.0,0,+3 Laps
23,22,22,0.0,\N,1:28.765,0.0,12,0,0,3,22104.5,0,+3 Laps
20,19,19,0.0,\N,1:19.566,0.0,10,0,0,1,21374.0,0,+3 Laps
18,18,18,0.0,\N,1:19.380,0.0,11,0,0,3,22108.5,0,+3 Laps
21,16,16,0.0,\N,1:28.250,0.0,10,0,0,6,22470.0,0,+3 Laps
22,17,17,0.0,\N,1:28.160,0.0,10,0,0,6,22627.0,0,+3 Laps
12,19,19,0.0,\N,1:42.947,31.0,8,0,0,3,23543.0,0,+3 Laps
19,14,14,0.0,\N,1:20.579,2.0,9,0,0,6,32187.666666666668,0,+3 Laps
20,17,17,0.0,\N,1:40.314,8.0,8,0,0,1,28831.0,0,+3 Laps
19,15,15,0.0,\N,1:49.040,0.0,10,0,0,6,27915.333333333332,0,+3 Laps
19,17,17,0.0,\N,1:42.033,0.0,10,0,0,3,26703.5,0,+3 Laps
19,17,17,0.0,\N,1:33.655,0.0,10,0,0,6,23508.666666666668,0,+3 Laps
16,14,14,0.0,\N,1:14.939,0.0,10,0,0,1,23926.0,0,+3 Laps
20,12,12,0.0,\N,1:42.324,0.0,10,0,0,3,32679.0,0,+3 Laps
19,13,13,0.0,\N,1:41.919,0.0,10,0,0,3,46412.5,0,+3 Laps
4,17,17,0.0,\N,1:27.067,451.0,1,10,3,1,24657.0,0,+3 Laps
18,19,19,0.0,\N,1:41.452,0.0,10,0,0,6,28427.333333333332,0,+3 Laps
20,19,19,0.0,\N,1:51.213,0.0,10,0,0,1,24314.0,0,+3 Laps
14,16,16,0.0,\N,1:08.061,33.0,6,0,0,6,24006.666666666668,0,+3 Laps
19,14,14,0.0,\N,1:22.680,4.0,10,0,0,6,22649.333333333332,0,+3 Laps
18,16,16,0.0,\N,1:21.370,84.0,5,0,0,3,23079.5,0,+3 Laps
20,17,17,0.0,\N,1:29.284,0.0,10,0,0,6,25743.0,0,+3 Laps
19,18,18,0.0,\N,1:17.285,0.0,10,0,0,3,24164.5,0,+3 Laps
17,20,20,0.0,\N,1:10.964,0.0,10,0,0,1,21525.0,0,+3 Laps
19,19,19,0.0,\N,1:23.436,1.0,10,0,0,1,21754.0,0,+3 Laps
19,17,17,0.0,\N,1:16.866,0.0,10,0,0,1,25202.0,0,+3 Laps
20,18,18,0.0,\N,1:10.951,0.0,10,0,0,1,22759.0,0,+3 Laps
16,17,17,0.0,\N,1:10.104,0.0,9,0,0,3,24186.0,0,+3 Laps
17,18,18,0.0,\N,1:15.927,0.0,10,0,0,3,30075.5,0,+3 Laps
15,18,18,0.0,\N,1:21.402,0.0,10,0,0,3,24365.5,0,+3 Laps
20,22,22,0.0,\N,1:34.699,0.0,12,0,0,10,37493.25,0,+5 Laps
22,21,21,0.0,\N,1:32.848,0.0,12,0,0,6,24529.666666666668,0,+5 Laps
24,19,19,0.0,\N,1:29.068,0.0,12,0,0,10,29643.0,0,+5 Laps
21,20,20,0.0,\N,1:29.208,0.0,11,0,0,15,23888.2,0,+5 Laps
19,19,19,0.0,\N,1:31.691,0.0,10,0,0,6,29259.333333333332,0,+5 Laps
21,15,15,0.0,\N,1:35.011,0.0,10,0,0,6,30458.333333333332,0,+5 Laps
15,19,19,0.0,\N,1:21.198,0.0,10,0,0,15,26773.4,0,+5 Laps
5,\N,22,0.0,\N,1:19.801,40.0,5,0,0,1,35084.0,0,Engine
8,\N,22,0.0,\N,1:40.703,33.0,6,0,0,3,29999.5,0,Engine
23,\N,21,0.0,\N,1:59.831,0.0,11,0,0,1,23780.0,0,Engine
9,\N,21,0.0,\N,1:30.956,41.0,8,0,0,1,22579.0,0,Engine
11,19,19,0.0,\N,1:42.237,8.0,7,0,0,10,23634.75,0,Engine
19,\N,24,0.0,\N,1:41.519,0.0,10,0,0,1,24020.0,0,Engine
21,\N,20,0.0,\N,1:40.493,0.0,10,0,0,3,31924.0,0,Engine
19,\N,21,0.0,\N,1:39.844,0.0,10,0,0,3,20605.5,0,Engine
4,19,19,0.0,\N,1:25.089,208.0,2,3,2,6,22165.666666666668,0,Engine
13,\N,16,0.0,\N,1:21.105,52.0,6,0,0,1,25595.0,0,Engine
7,\N,17,0.0,\N,1:21.083,8.0,8,0,0,3,22414.5,0,Engine
7,\N,21,0.0,\N,1:29.680,162.0,4,0,0,1,24913.0,0,Engine
13,\N,16,0.0,\N,1:46.226,123.0,6,0,0,1,33427.0,0,Engine
11,\N,13,0.0,\N,1:34.295,2.0,7,0,0,1,23532.0,0,Engine
9,\N,19,0.0,\N,1:40.651,12.0,7,0,0,3,29620.0,0,Engine
13,\N,20,0.0,\N,1:19.580,4.0,9,0,0,1,23553.0,0,Engine
4,\N,18,0.0,\N,1:30.701,15.0,2,0,0,3,555936.5,0,Engine
15,\N,17,0.0,\N,1:33.892,0.0,10,0,0,6,375389.3333333333,0,Engine
11,\N,20,0.0,\N,1:31.810,14.0,7,0,0,1,22176.0,0,Engine
10,\N,19,0.0,\N,1:29.750,12.0,8,0,0,3,22391.0,0,Engine
14,\N,18,0.0,\N,1:28.974,22.0,6,0,0,6,26954.333333333332,0,Engine
1,\N,18,0.0,\N,1:38.595,553.0,1,14,6,1,23689.0,0,Engine
10,\N,17,0.0,\N,1:09.150,33.0,6,0,0,1,21659.0,0,Engine
10,\N,18,0.0,\N,1:51.720,11.0,9,0,0,1,24158.0,0,Engine
17,\N,20,0.0,\N,1:25.752,34.0,8,0,0,1,31008.0,0,Engine
7,\N,14,0.0,\N,1:48.011,42.0,7,0,0,21,35029.333333333336,0,Engine
16,\N,13,0.0,\N,1:47.585,37.0,8,0,0,21,29188.0,0,Engine
4,\N,18,0.0,\N,1:40.102,315.0,3,2,1,1,23604.0,0,Engine
8,\N,17,0.0,\N,1:41.537,23.0,9,0,0,1,23796.0,0,Engine
12,\N,17,0.0,\N,1:21.686,5.0,10,0,0,1,22736.0,0,Engine
8,\N,16,0.0,\N,1:21.360,48.0,7,0,0,3,22943.5,0,Engine
18,\N,17,0.0,\N,1:14.658,53.0,6,0,0,10,20235.75,0,Engine
18,\N,17,0.0,\N,1:18.861,4.0,10,0,0,3,19501.0,0,Engine
12,\N,19,0.0,\N,1:18.934,4.0,10,0,0,3,22942.0,0,Engine
19,\N,17,0.0,\N,1:25.692,248.0,3,3,2,1,24805.0,0,Engine
16,\N,19,0.0,\N,1:34.934,92.0,4,0,0,1,23555.0,0,Engine
1,\N,17,0.0,\N,1:19.462,362.0,3,4,2,1,22022.0,0,Engine
9,\N,17,0.0,\N,1:43.591,52.0,7,0,0,1,21979.0,0,Engine
17,\N,16,0.0,\N,1:43.988,33.0,9,0,0,1,22493.0,0,Engine
17,\N,17,0.0,\N,1:35.215,6.0,7,0,0,3,25375.5,0,Engine
11,11,11,0.0,\N,1:48.321,82.0,4,0,0,1,23182.0,0,Engine
12,\N,19,0.0,\N,1:25.772,51.0,6,0,0,1,24479.0,0,Engine
15,\N,19,0.0,\N,1:46.683,46.0,7,0,0,1,29082.0,0,Engine
10,\N,20,0.0,\N,1:23.939,7.0,7,0,0,1,22740.0,0,Engine
5,18,18,0.0,\N,1:33.629,154.0,4,0,0,6,404116.0,0,Engine
16,\N,18,0.0,\N,0:58.206,0.0,10,0,0,1,24297.0,0,Engine
10,\N,19,0.0,\N,1:10.499,0.0,9,0,0,3,41812.0,0,Engine
4,15,15,0.0,\N,1:26.419,585.5,2,11,1,6,21423.0,0,Engine
16,\N,19,0.0,\N,1:16.844,51.0,6,0,0,3,20395.0,0,Engine
12,\N,18,0.0,\N,1:27.467,25.0,9,0,0,1,24254.0,0,Engine
9,19,19,0.0,\N,1:22.866,153.0,4,0,0,1,23159.0,0,Engine
3,\N,19,0.0,\N,1:37.170,12.0,4,0,0,3,24494.5,0,Engine
5,\N,20,0.0,\N,1:35.140,38.0,2,0,0,1,21150.0,0,Engine
2,\N,18,0.0,\N,1:22.680,56.0,3,0,0,3,474985.0,0,Engine
20,\N,23,0.0,\N,1:22.102,0.0,11,0,0,1,26827.0,0,Suspension
9,\N,20,0.0,\N,1:54.244,35.0,6,0,0,6,21354.666666666668,0,Suspension
6,\N,20,0.0,\N,1:30.243,325.0,3,1,0,6,21462.0,0,Suspension
18,\N,18,0.0,\N,1:33.693,0.0,11,0,0,6,25955.0,0,Suspension
21,21,21,0.0,\N,1:21.032,0.0,11,0,0,1,25520.0,0,Suspension
24,\N,23,0.0,\N,1:29.506,0.0,12,0,0,3,21645.0,0,Suspension
4,\N,19,0.0,\N,1:43.378,52.0,4,0,0,6,21640.0,0,Suspension
7,16,16,0.0,\N,1:19.530,37.0,6,0,0,1,24672.0,0,Suspension
7,\N,22,0.0,\N,1:14.332,12.0,7,0,0,1,21906.0,0,Suspension
20,\N,21,0.0,\N,1:48.268,2.0,9,0,0,1,31374.0,0,Suspension
9,\N,18,0.0,\N,1:15.387,373.0,2,3,3,3,23006.0,0,Suspension
13,\N,19,0.0,\N,1:28.499,39.0,5,0,0,15,23238.0,0,Suspension
10,15,15,0.0,\N,1:41.888,149.0,4,0,0,1,29732.0,0,Suspension
18,\N,21,0.0,\N,1:48.804,32.0,6,0,0,3,21529.0,0,Suspension
6,\N,22,0.0,\N,1:53.167,32.0,6,0,0,1,24802.0,0,Suspension
10,\N,22,0.0,\N,1:21.476,96.0,4,0,0,3,27492.5,0,Suspension
18,\N,22,0.0,\N,1:48.601,8.0,9,0,0,1,27068.0,0,Suspension
17,\N,15,0.0,\N,1:27.568,0.0,10,0,0,3,26762.5,0,Suspension
9,\N,16,0.0,\N,1:47.340,37.0,5,0,0,6,449052.3333333333,0,Suspension
8,\N,19,0.0,\N,1:22.386,114.0,4,0,0,1,22660.0,0,Suspension
10,16,16,0.0,\N,1:40.850,64.0,7,0,0,3,24227.5,0,Suspension
17,19,19,0.0,\N,1:12.603,67.0,7,0,0,3,24093.5,0,Suspension
13,12,12,0.0,\N,1:09.135,6.0,5,0,0,6,21349.0,0,Suspension
8,\N,20,0.0,\N,1:42.015,94.0,6,0,0,1,23745.0,0,Suspension
7,\N,18,0.0,\N,1:34.487,16.0,7,0,0,3,19275.0,0,Suspension
5,\N,20,0.0,\N,1:36.982,218.0,2,2,1,6,24216.333333333332,0,Wheel nut
2,\N,24,0.0,\N,1:44.109,26.0,5,1,0,1,21746.0,0,Wheel nut
5,\N,20,0.0,\N,1:28.605,41.0,7,0,0,6,23816.666666666668,0,Wheel nut
8,\N,20,0.0,\N,1:42.791,10.0,5,0,0,3,63617.0,0,Wheel nut
15,\N,21,0.0,\N,1:43.094,10.0,5,0,0,3,83418.5,0,Wheel nut
13,\N,19,0.0,\N,1:41.775,28.0,8,0,0,6,26867.333333333332,0,Wheel nut
14,\N,19,0.0,\N,1:24.702,29.0,7,0,0,1,22638.0,0,Wheel nut
7,\N,22,0.0,\N,1:36.258,243.0,2,3,1,1,20952.0,0,Hydraulics
2,\N,22,0.0,\N,1:55.120,54.0,8,1,1,6,30585.0,0,Hydraulics
14,\N,19,0.0,\N,1:30.881,0.0,7,0,0,3,23806.0,0,Hydraulics
16,\N,20,0.0,\N,1:39.281,24.0,7,0,0,1,23147.0,0,Hydraulics
16,\N,20,0.0,\N,1:27.127,1.0,9,0,0,3,22317.5,0,Hydraulics
18,18,18,0.0,\N,1:26.608,59.0,5,0,0,6,22834.666666666668,0,Hydraulics
21,\N,21,0.0,\N,1:32.907,0.0,11,0,0,3,28026.0,0,Hydraulics
9,\N,17,0.0,\N,1:40.090,12.0,4,0,0,10,18995.5,0,Hydraulics
4,\N,20,0.0,\N,1:42.757,368.0,3,3,1,1,23477.0,0,Hydraulics
11,\N,18,0.0,\N,1:24.443,26.0,9,0,0,3,24689.0,0,Hydraulics
18,\N,20,0.0,\N,1:16.066,0.0,10,0,0,1,19999.0,0,Hydraulics
14,\N,18,0.0,\N,1:48.723,41.0,6,0,0,1,23001.0,0,Hydraulics
5,18,18,0.0,\N,1:29.788,515.0,3,1,0,1,21270.0,0,Hydraulics
23,\N,21,0.0,\N,1:40.683,0.0,11,0,0,1,22048.0,0,Electrical
18,\N,20,0.0,\N,1:20.825,0.0,10,0,0,1,39391.0,0,Electrical
6,\N,20,0.0,\N,1:32.259,10.0,4,0,0,1,22274.0,0,Electrical
17,\N,18,0.0,\N,1:48.040,0.0,8,0,0,3,25745.5,0,Electrical
12,\N,21,0.0,\N,1:14.254,143.0,2,1,0,3,25612.5,0,Electrical
14,\N,20,0.0,\N,1:55.684,0.0,10,0,0,1,33679.0,0,Electrical
15,\N,18,0.0,\N,1:39.607,12.0,7,0,0,3,33281.5,0,Electrical
10,\N,15,0.0,\N,1:39.940,63.0,4,0,0,3,35852.0,0,Electrical
8,\N,14,0.0,\N,1:38.697,19.0,8,0,0,1,29393.0,0,Electrical
12,\N,17,0.0,\N,1:28.611,31.0,7,0,0,10,20368.0,0,Electrical
7,\N,19,0.0,\N,1:21.691,48.0,7,0,0,1,22587.0,0,Electrical
14,\N,23,0.0,\N,1:30.826,66.0,5,0,0,3,23402.5,0,Heat shield fire
19,\N,24,0.0,\N,1:35.252,0.0,10,0,0,1,23118.0,0,Oil leak
8,\N,20,0.0,\N,1:22.179,15.0,7,0,0,3,20282.0,0,Oil leak
8,\N,22,0.0,\N,1:26.744,38.0,7,0,0,6,20477.666666666668,0,Oil leak
13,\N,20,0.0,\N,1:28.723,1.0,10,0,0,1,25962.0,0,Oil leak
